nom,prenom,email,sexe,nationalite,telephone,ects,date_admission,pays,ville,universite,entreprise,nouveau_universite,type_contrat,duree_contrat,activite,etude
Jaclin,Benfell,jbenfellov@google.cn,Female,Latvia,+371 757 533 4781,29,11/7/2014,France,Clermont Ferrand,SUPINFO de Clermont Ferrand,ACCENTURE,Transport and Telecommunication Institute,CDI,46,"'JPO','Salon etudiant','JoForum'",stop
Erl,Kezourec,ekezourecow@epa.gov,Male,Thailand,+66 927 326 9887,1,16/6/2012,France,Grenoble,SUPINFO de Grenoble,FREE,Khon Kaen University,Alternance,20,"'JPO','Salon etudiant','JoForum'",stop
Kipper,McNab,kmcnabox@so-net.ne.jp,Male,Trinidad and Tobago,+1 631 448 3357,19,3/9/2012,Italie,Rome,SUPINFO de Rome,CONNEXTIC,University of the West Indies St. Augustine,CTT,17,"'JPO','Salon etudiant','JoForum'",continue
Giraud,Olle,golleoy@plala.or.jp,Male,Philippines,+63 213 347 2518,8,22/1/2017,France,Lyon,SUPINFO de Lyon,,University of San Agustin,,,"'JPO','Salon etudiant','JoForum'",finish
Rafaello,Causey,rcauseyoz@baidu.com,Male,Nigeria,+234 398 956 8134,4,31/5/2010,Belgique,Bruxelle,SUPINFO de Bruxelle,,Kwararafa University,,,"'JPO','Salon etudiant','JoForum'",finish
Isidora,Kunz,ikunzp0@tamu.edu,Female,Panama,+507 527 187 7122,50,3/9/2014,Reunion,Saint Denis,SUPINFO de Saint Denis,ADVENCE CAMEROUN,Universidad de Cartago,CTT,58,"'JPO','Salon etudiant','JoForum'",continue
Arlen,Simonds,asimondsp1@typepad.com,Female,Brazil,+55 798 533 0510,3,10/4/2017,Cameroun,Yaoundé-Ngousso,SUPINFO de Yaoundé-Ngousso,,Universidade Federal do Rio Grande do Norte,,,"'JPO','Salon etudiant','JoForum'",continue
Garrott,Chippindale,gchippindalep2@last.fm,Male,Netherlands,+31 430 824 0638,36,23/7/2019,Italie,Rome,SUPINFO de Rome,AFROLOGIX,Hanzehogeschool Groningen,CDI,22,"'JPO','Salon etudiant','JoForum'",continue
Niles,Childes,nchildesp3@google.ru,Male,China,+86 266 969 2613,28,10/3/2010,Belgique,Bruxelle,SUPINFO de Bruxelle,ALTRAM,Southwest University,CDI,41,"'JPO','Salon etudiant','JoForum'",stop
Dorotea,McPartling,dmcpartlingp4@marketwatch.com,Female,China,+86 567 780 6569,13,19/4/2010,Maurice,Port Louis,SUPINFO de Port Louis,SOFTTEAMS,Jiangxi Agricultural University,CDI,2,"'JPO','Salon etudiant','JoForum'",continue
Wilfrid,Spread,wspreadp5@people.com.cn,Male,United States,+1 713 417 9745,10,24/6/2019,Maurice,Port Louis,SUPINFO de Port Louis,GFI,Furman University,Alternance,79,"'JPO','Salon etudiant','JoForum'",finish
Michale,Archbutt,marchbuttp6@hhs.gov,Male,Malaysia,+60 289 743 0540,62,12/10/2020,Cameroun,Yaoundé-Ngousso,SUPINFO de Yaoundé-Ngousso,RUEDUCOMMERCE,Taj International College,CDD,70,"'JPO','Salon etudiant','JoForum'",stop
Alfred,Constantinou,aconstantinoup7@newsvine.com,Male,China,+86 147 950 6569,56,23/6/2015,Chine,Pekin,SUPINFO de Pekin,ABYSTER,Xi'an University of Architecture and Technology,Interim,54,"'JPO','Salon etudiant','JoForum'",stop
Leela,Borgesio,lborgesiop8@aboutads.info,Female,Tajikistan,+992 599 100 9036,68,12/1/2017,Cameroun,Yaoundé-Ngousso,SUPINFO de Yaoundé-Ngousso,CONNEXTIC,Tajik National University,CTT,80,"'JPO','Salon etudiant','JoForum'",stop
Brice,Whiff,bwhiffp9@infoseek.co.jp,Male,Malaysia,+60 117 859 4716,18,7/3/2020,Maurice,Port Louis,SUPINFO de Port Louis,THALES,Universiti Darul Iman,CTT,21,"'JPO','Salon etudiant','JoForum'",stop
Si,Molyneaux,smolyneauxpa@cisco.com,Male,Philippines,+63 830 681 5747,70,4/2/2013,Reunion,Saint Denis,SUPINFO de Saint Denis,AKKA,University of the City of Manila,CTT,21,"'JPO','Salon etudiant','JoForum'",stop
Clarie,Shimman,cshimmanpb@statcounter.com,Female,Philippines,+63 452 693 4737,17,31/12/2017,Cameroun,Yaoundé-Ngousso,SUPINFO de Yaoundé-Ngousso,,West Visayas State University,,,"'JPO','Salon etudiant','JoForum'",finish
Stanley,Carik,scarikpc@oakley.com,Male,Iran,+98 136 958 3312,2,23/8/2016,France,Clermont Ferrand,SUPINFO de Clermont Ferrand,,Gorgan University of Agricultural Sciences and Natural Resources,,,"'JPO','Salon etudiant','JoForum'",stop
Avery,Dufton,aduftonpd@utexas.edu,Male,China,+86 564 969 3769,68,17/1/2018,Reunion,Saint Denis,SUPINFO de Saint Denis,,Guizhou University,,,"'JPO','Salon etudiant','JoForum'",stop
Arv,Accomb,aaccombpe@apple.com,Male,Czech Republic,+420 613 431 7701,21,22/4/2016,Maurice,Port Louis,SUPINFO de Port Louis,,Prague International University,,,"'JPO','Salon etudiant','JoForum'",stop
Trevor,Nattriss,tnattrisspf@mysql.com,Male,Burkina Faso,+226 247 522 8300,25,18/6/2017,Belgique,Bruxelle,SUPINFO de Bruxelle,,Université de Ouagadougou,,,"'JPO','Salon etudiant','JoForum'",stop
Burgess,Stobo,bstobopg@4shared.com,Male,Germany,+49 361 260 9273,58,6/11/2012,Belgique,Bruxelle,SUPINFO de Bruxelle,ORACLE,Technische Fachhochschule Berlin,Interim,48,"'JPO','Salon etudiant','JoForum'",continue
Bunni,Postgate,bpostgateph@freewebs.com,Female,Poland,+48 128 714 2257,63,18/11/2018,Cameroun,Yaoundé-Ngousso,SUPINFO de Yaoundé-Ngousso,AFROLOGIX,Academy of Economics in Wroclaw,Interim,60,"'JPO','Salon etudiant','JoForum'",finish
Merv,Assur,massurpi@oakley.com,Male,Philippines,+63 728 478 2134,49,4/11/2012,Maroc,Casablanca,SUPINFO de Casablanca,ACCENTURE,Mindanao State University - Iligan Institute of Technology,Interim,56,"'JPO','Salon etudiant','JoForum'",stop
Melvyn,Fairrie,mfairriepj@youku.com,Male,Thailand,+66 429 479 4298,61,1/10/2011,Maurice,Port Louis,SUPINFO de Port Louis,DIGIT CONCEPT,Krirk University,CTT,60,"'JPO','Salon etudiant','JoForum'",finish
Tamas,Week,tweekpk@php.net,Male,Australia,+61 833 597 7771,47,26/9/2013,Maurice,Port Louis,SUPINFO de Port Louis,ASI,University of South Australia,Alternance,63,"'JPO','Salon etudiant','JoForum'",stop
Barney,Swale,bswalepl@e-recht24.de,Male,France,+33 964 597 1160,21,29/9/2012,Italie,Rome,SUPINFO de Rome,,Ecole Nationale Supérieure d'Ingénieurs de Génie Chimique,,,"'JPO','Salon etudiant','JoForum'",finish
Salim,Houlston,shoulstonpm@fda.gov,Male,Kosovo,+383 789 715 6504,15,12/8/2011,Reunion,Saint Denis,SUPINFO de Saint Denis,ALTRAM,College of the Atlantic,Alternance,3,"'JPO','Salon etudiant','JoForum'",stop
Bryce,Daddow,bdaddowpn@alexa.com,Male,Indonesia,+62 721 779 9631,3,27/10/2016,Cameroun,Yaoundé-Ngousso,SUPINFO de Yaoundé-Ngousso,,Politeknik Negeri Semarang,,,"'JPO','Salon etudiant','JoForum'",continue
Glynn,Paolacci,gpaolaccipo@youtube.com,Male,Philippines,+63 403 196 6978,11,28/6/2014,Maurice,Port Louis,SUPINFO de Port Louis,,University of the Philippines Los Banos,,,"'JPO','Salon etudiant','JoForum'",finish
Iggy,Perrottet,iperrottetpp@dell.com,Male,United States,+1 484 277 6863,67,26/8/2011,Maroc,Casablanca,SUPINFO de Casablanca,CAPGEMINI,American Conservatory Theater,CDI,3,"'JPO','Salon etudiant','JoForum'",continue
Tristan,Sneath,tsneathpq@rambler.ru,Male,China,+86 424 814 2267,25,5/8/2016,Belgique,Bruxelle,SUPINFO de Bruxelle,AKKA,Inner Mongolia Normal University,CTT,42,"'JPO','Salon etudiant','JoForum'",stop
Fanechka,Gerrish,fgerrishpr@seattletimes.com,Female,Poland,+48 440 909 8595,10,10/11/2014,France,Lille,SUPINFO de Lille,MTN,Technical University of Zielona Gora,CDD,40,"'JPO','Salon etudiant','JoForum'",continue
Garry,Buyers,gbuyersps@wordpress.org,Male,Mauritius,+230 388 527 3831,49,25/10/2018,Maroc,Casablanca,SUPINFO de Casablanca,,University of Technology,,,"'JPO','Salon etudiant','JoForum'",stop
Aubine,Vanyukhin,avanyukhinpt@huffingtonpost.com,Female,Russia,+7 228 238 4009,16,25/3/2010,Chine,Pekin,SUPINFO de Pekin,ABYSTER,Cheljabinsk University of Agricultural Engineering,CDI,72,"'JPO','Salon etudiant','JoForum'",stop
Mary,Gouda,mgoudapu@tumblr.com,Female,Brazil,+55 867 370 7556,5,23/8/2013,France,Tour,SUPINFO de Tour,IBM,Universidade Federal do ABC,Interim,37,"'JPO','Salon etudiant','JoForum'",continue
Earl,Dusting,edustingpv@elpais.com,Male,Portugal,+351 870 811 8522,4,9/1/2015,Belgique,Bruxelle,SUPINFO de Bruxelle,MTN,Instituto Politécnico de Santarém,CDD,35,"'JPO','Salon etudiant','JoForum'",continue
Didi,Ritson,dritsonpw@google.co.jp,Female,China,+86 105 249 5861,58,25/4/2017,Belgique,Bruxelle,SUPINFO de Bruxelle,AFRIK-SOLUTION,Zhanjiang Ocean University,CDD,4,"'JPO','Salon etudiant','JoForum'",finish
Louie,Durber,ldurberpx@cbslocal.com,Male,Kazakhstan,+7 813 190 6159,16,3/6/2014,Cameroun,Yaoundé-Ngousso,SUPINFO de Yaoundé-Ngousso,AMAZON,L.N. Gumilyov Eurasian National University,Interim,75,"'JPO','Salon etudiant','JoForum'",stop
Gaye,Giovanni,ggiovannipy@microsoft.com,Female,Belize,+501 808 926 5812,46,28/3/2010,Maurice,Port Louis,SUPINFO de Port Louis,HUAWEI,Central America Health Sciences University (Belize Medical College),CDD,43,"'JPO','Salon etudiant','JoForum'",continue
Herve,Beamiss,hbeamisspz@altervista.org,Male,Ukraine,+380 396 222 2079,53,19/4/2020,Chine,Pekin,SUPINFO de Pekin,GFI,Lviv National University Ivan Franko,CDD,24,"'JPO','Salon etudiant','JoForum'",continue
Pia,Gomez,pgomezq0@cloudflare.com,Female,Indonesia,+62 105 338 1942,46,23/5/2017,Cameroun,Yaoundé-Ngousso,SUPINFO de Yaoundé-Ngousso,MTN,Universitas Mulawarman,CTT,69,"'JPO','Salon etudiant','JoForum'",continue
Kelby,Piddick,kpiddickq1@webmd.com,Male,China,+86 377 725 3733,24,1/12/2012,France,Lyon,SUPINFO de Lyon,,Ningxia University,,,"'JPO','Salon etudiant','JoForum'",continue
Leroy,Fenck,lfenckq2@yolasite.com,Male,Cambodia,+855 422 867 1177,23,2/7/2019,Maurice,Port Louis,SUPINFO de Port Louis,AKKA,Royal University of Law and Economics,CTT,74,"'JPO','Salon etudiant','JoForum'",stop
Bogart,Sauven,bsauvenq3@biblegateway.com,Male,Tanzania,+255 921 585 6092,13,6/1/2020,Maroc,Casablanca,SUPINFO de Casablanca,IUC,Muhimbili University of Health and Allied Sciences (MUHAS),CDI,37,"'JPO','Salon etudiant','JoForum'",finish
Leelah,Wrankling,lwranklingq4@google.com.au,Female,Chile,+56 284 486 3691,1,9/1/2019,Reunion,Saint Denis,SUPINFO de Saint Denis,SHINKA,Universidad Miguel de Cervantes,Alternance,50,"'JPO','Salon etudiant','JoForum'",stop
Leda,Wilsone,lwilsoneq5@creativecommons.org,Female,Thailand,+66 190 155 0973,33,4/12/2014,Belgique,Bruxelle,SUPINFO de Bruxelle,,Assumption University of Thailand,,,"'JPO','Salon etudiant','JoForum'",stop
Debbie,Lucian,dlucianq6@ed.gov,Female,China,+86 432 888 3087,63,12/11/2015,Chine,Pekin,SUPINFO de Pekin,ORACLE,Inner Mongolia Polytechnic University,CTT,63,"'JPO','Salon etudiant','JoForum'",finish
Robin,Duke,rdukeq7@ted.com,Female,Philippines,+63 908 284 3927,53,24/11/2010,France,Clermont Ferrand,SUPINFO de Clermont Ferrand,ATOS,Saint Paul University,CDD,5,"'JPO','Salon etudiant','JoForum'",stop
Garrik,Clemendot,gclemendotq8@etsy.com,Male,Portugal,+351 477 723 1693,58,19/10/2019,Italie,Rome,SUPINFO de Rome,,Instituto Politécnico de Lisboa,,,"'JPO','Salon etudiant','JoForum'",stop
Rubina,Loadsman,rloadsmanq9@drupal.org,Female,Indonesia,+62 682 604 7800,34,24/6/2014,Maurice,Port Louis,SUPINFO de Port Louis,MRC,Stie Perbanas Surabaya,Alternance,28,"'JPO','Salon etudiant','JoForum'",stop
Bibbye,Phippin,bphippinqa@eventbrite.com,Female,Senegal,+221 552 393 0156,70,23/10/2020,Belgique,Bruxelle,SUPINFO de Bruxelle,SOGETI,Université Dakar Bourguiba,CTT,38,"'JPO','Salon etudiant','JoForum'",continue
Giraud,Gollop,ggollopqb@wufoo.com,Male,Ghana,+233 395 396 0915,18,21/2/2016,Italie,Rome,SUPINFO de Rome,,Takoradi Polytechnic ,,,"'JPO','Salon etudiant','JoForum'",stop
Trev,Lettson,tlettsonqc@bandcamp.com,Male,Indonesia,+62 855 196 8530,56,17/7/2016,Maurice,Port Louis,SUPINFO de Port Louis,AFRIK-SOLUTION,Universitas Terbuka Indonesia,Interim,54,"'JPO','Salon etudiant','JoForum'",continue
Benny,Proschke,bproschkeqd@craigslist.org,Male,Mexico,+52 642 558 2169,45,3/6/2014,Chine,Pekin,SUPINFO de Pekin,,Universidad Intercontinental,,,"'JPO','Salon etudiant','JoForum'",continue
Dennis,Iveagh,diveaghqe@nature.com,Male,Syria,+963 498 796 2645,64,30/7/2018,Belgique,Bruxelle,SUPINFO de Bruxelle,RUEDUCOMMERCE,Syrian International Private University for Science & Technology,CDD,22,"'JPO','Salon etudiant','JoForum'",continue
Kareem,Accomb,kaccombqf@mac.com,Male,Poland,+48 193 349 1612,19,28/3/2020,Cameroun,Yaoundé-Ngousso,SUPINFO de Yaoundé-Ngousso,,Technical University of Gdansk,,,"'JPO','Salon etudiant','JoForum'",stop
Irena,Arsmith,iarsmithqg@printfriendly.com,Female,Portugal,+351 715 973 9929,45,6/5/2014,Reunion,Saint Denis,SUPINFO de Saint Denis,,Universidade Catolica Portuguesa,,,"'JPO','Salon etudiant','JoForum'",continue
Chickie,Cowling,ccowlingqh@furl.net,Female,Pakistan,+92 507 515 7017,49,16/6/2015,Cameroun,Yaoundé-Ngousso,SUPINFO de Yaoundé-Ngousso,ORACLE,Abasyn University Peshawar,CDI,42,"'JPO','Salon etudiant','JoForum'",finish
Dede,Skene,dskeneqi@angelfire.com,Female,Indonesia,+62 132 285 9662,56,17/1/2016,Belgique,Bruxelle,SUPINFO de Bruxelle,,Universitas Slamet Riyadi Surakarta,,,"'JPO','Salon etudiant','JoForum'",stop
Stephanie,Ivashkov,sivashkovqj@gizmodo.com,Female,Philippines,+63 765 221 2514,68,2/3/2014,France,Grenoble,SUPINFO de Grenoble,,University of Manila,,,"'JPO','Salon etudiant','JoForum'",finish
Vanda,Uren,vurenqk@123-reg.co.uk,Female,Israel,+972 958 257 3568,15,11/2/2011,Italie,Rome,SUPINFO de Rome,,Galillee College,,,"'JPO','Salon etudiant','JoForum'",stop
Grady,Rowcliffe,growcliffeql@ucsd.edu,Male,Colombia,+57 321 789 1911,13,10/3/2011,France,Clermont Ferrand,SUPINFO de Clermont Ferrand,AKKA,Universidad Santo Tomás,Alternance,14,"'JPO','Salon etudiant','JoForum'",stop
Evyn,Probey,eprobeyqm@businesswire.com,Male,Belarus,+375 389 203 6995,47,31/1/2010,Maroc,Casablanca,SUPINFO de Casablanca,,Polotsk State University,,,"'JPO','Salon etudiant','JoForum'",continue
Benyamin,Bassingden,bbassingdenqn@arizona.edu,Male,Japan,+81 171 313 0391,66,2/9/2018,Chine,Pekin,SUPINFO de Pekin,,Tsurumi University,,,"'JPO','Salon etudiant','JoForum'",finish
Jaquelyn,Mostyn,jmostynqo@goo.gl,Female,Sweden,+46 462 479 2916,44,16/10/2017,Maurice,Port Louis,SUPINFO de Port Louis,CGI,Malmö University College,CTT,21,"'JPO','Salon etudiant','JoForum'",continue
Gerick,Mc Gorley,gmcgorleyqp@shop-pro.jp,Male,Tunisia,+216 737 918 7569,47,1/1/2021,Belgique,Bruxelle,SUPINFO de Bruxelle,DIGIT CONCEPT,Université Virtuelle de Tunis,CDI,2,"'JPO','Salon etudiant','JoForum'",continue
Sloane,Towers,stowersqq@alexa.com,Male,Colombia,+57 703 416 2588,35,31/5/2015,Belgique,Bruxelle,SUPINFO de Bruxelle,IUC,Universidad Adventista de Colombia,Interim,68,"'JPO','Salon etudiant','JoForum'",finish
Bern,Giacoppo,bgiacoppoqr@hao123.com,Male,China,+86 852 164 2802,67,15/11/2010,Chine,Pekin,SUPINFO de Pekin,CAMTEL,Jimei University,CDD,45,"'JPO','Salon etudiant','JoForum'",stop
Charmaine,Wattinham,cwattinhamqs@narod.ru,Female,Grenada,+1 765 606 3218,66,23/3/2013,Cameroun,Yaoundé-Ngousso,SUPINFO de Yaoundé-Ngousso,AFROLOGIX,St. George's University,CTT,63,"'JPO','Salon etudiant','JoForum'",finish
Lindie,Blunsen,lblunsenqt@soundcloud.com,Female,Indonesia,+62 298 749 9356,54,5/3/2010,Italie,Rome,SUPINFO de Rome,CAMTEL,Universitas Muria Kudus,CDI,76,"'JPO','Salon etudiant','JoForum'",continue
Nikaniki,Cliffe,ncliffequ@simplemachines.org,Female,Sweden,+46 575 665 5112,26,27/7/2010,Italie,Rome,SUPINFO de Rome,ALL4TEST,Mälardalen University,CDI,13,"'JPO','Salon etudiant','JoForum'",continue
Yard,Langer,ylangerqv@cornell.edu,Male,Brazil,+55 277 225 1947,18,21/4/2010,Italie,Rome,SUPINFO de Rome,,Universidade de Brasília,,,"'JPO','Salon etudiant','JoForum'",continue
Hailey,Dohr,hdohrqw@state.tx.us,Male,Czech Republic,+420 186 630 3138,70,7/9/2010,Chine,Pekin,SUPINFO de Pekin,MTN,Czech University of Agriculture Prague,Alternance,26,"'JPO','Salon etudiant','JoForum'",finish
Munmro,Frowd,mfrowdqx@aboutads.info,Male,Philippines,+63 948 648 1055,39,24/11/2011,Cameroun,Yaoundé-Ngousso,SUPINFO de Yaoundé-Ngousso,SOGETI,Notre Dame University,Alternance,11,"'JPO','Salon etudiant','JoForum'",continue
Loise,Leacock,lleacockqy@state.tx.us,Female,China,+86 730 166 8618,37,1/12/2011,Maroc,Casablanca,SUPINFO de Casablanca,ATOS,Huazhong Agricultural University,CDI,80,"'JPO','Salon etudiant','JoForum'",continue
Olwen,Lanfare,olanfareqz@live.com,Female,United States,+1 501 524 2372,21,12/11/2012,France,Grenoble,SUPINFO de Grenoble,,United States Merchant Marine Academy,,,"'JPO','Salon etudiant','JoForum'",stop
Walther,Annetts,wannettsr0@admin.ch,Male,Portugal,+351 766 167 5836,27,20/8/2018,Reunion,Saint Denis,SUPINFO de Saint Denis,ENELCAM,Instituto Politécnico da Guarda,Alternance,69,"'JPO','Salon etudiant','JoForum'",continue
Esme,Leggett,eleggettr1@chronoengine.com,Female,China,+86 719 674 9773,1,26/11/2020,Maurice,Port Louis,SUPINFO de Port Louis,ASTEK,University of International Business and Economics,CTT,45,"'JPO','Salon etudiant','JoForum'",finish
Montgomery,Dorin,mdorinr2@home.pl,Male,Syria,+963 318 497 4339,42,24/11/2011,Cameroun,Yaoundé-Ngousso,SUPINFO de Yaoundé-Ngousso,HUAWEI,University of Kalamoon,CDD,27,"'JPO','Salon etudiant','JoForum'",finish
Tucky,Wernher,twernherr3@cloudflare.com,Male,Russia,+7 356 954 6925,51,28/3/2017,Reunion,Saint Denis,SUPINFO de Saint Denis,OPEN,Nizhny Novgorod State University,CDD,15,"'JPO','Salon etudiant','JoForum'",continue
Maryanne,Heeron,mheeronr4@yandex.ru,Female,Greece,+30 848 826 8891,63,27/2/2013,Reunion,Saint Denis,SUPINFO de Saint Denis,CGI,Institute of Management Development - Ohrid,CDD,33,"'JPO','Salon etudiant','JoForum'",stop
Maxy,Dosdale,mdosdaler5@reuters.com,Male,Poland,+48 460 103 3323,37,30/4/2019,Chine,Pekin,SUPINFO de Pekin,ASI,"Music Academy ""Stanislaw Moniuszko"" in Gdansk",CDD,20,"'JPO','Salon etudiant','JoForum'",stop
Mary,Roote,mrooter6@lycos.com,Female,Poland,+48 111 302 5469,57,27/10/2011,Reunion,Saint Denis,SUPINFO de Saint Denis,GFI,French Institute of Management,CDI,21,"'JPO','Salon etudiant','JoForum'",stop
Rodney,Chritchley,rchritchleyr7@yale.edu,Male,Sweden,+46 478 865 4201,16,17/1/2015,Maroc,Casablanca,SUPINFO de Casablanca,MRC,Stockholm University,Interim,68,"'JPO','Salon etudiant','JoForum'",stop
Evangelia,Viant,eviantr8@adobe.com,Female,Indonesia,+62 937 105 8547,62,1/12/2017,Maurice,Port Louis,SUPINFO de Port Louis,MRC,Universitas Muhammadiyah Jakarta,Alternance,39,"'JPO','Salon etudiant','JoForum'",stop
Jamima,Oliphard,joliphardr9@loc.gov,Female,China,+86 723 195 2972,63,5/3/2019,Maurice,Port Louis,SUPINFO de Port Louis,,Chongqing Telecommunication College,,,"'JPO','Salon etudiant','JoForum'",continue
Goddart,McPhelimey,gmcphelimeyra@google.co.uk,Male,Colombia,+57 859 488 2115,46,3/10/2018,Italie,Rome,SUPINFO de Rome,,Universidad Libre de Colombia,,,"'JPO','Salon etudiant','JoForum'",stop
Brandais,Steinham,bsteinhamrb@facebook.com,Female,Portugal,+351 344 172 4672,40,7/8/2017,Maroc,Casablanca,SUPINFO de Casablanca,CDISCOUNT,Instituto Superior de Assistentes e Intérpretes,CDD,29,"'JPO','Salon etudiant','JoForum'",finish
Kitty,Snelle,ksnellerc@tmall.com,Female,Brazil,+55 305 186 9720,48,19/5/2015,Chine,Pekin,SUPINFO de Pekin,,Pontifícia Universidade Católica de Minas Gerais,,,"'JPO','Salon etudiant','JoForum'",finish
Muffin,Schimoni,mschimonird@123-reg.co.uk,Female,Indonesia,+62 713 862 4247,1,14/2/2020,Belgique,Bruxelle,SUPINFO de Bruxelle,FREE,Universitas Kediri,CDD,48,"'JPO','Salon etudiant','JoForum'",continue
Sol,Sighart,ssighartre@yelp.com,Male,Indonesia,+62 319 310 4306,63,19/8/2020,France,Lyon,SUPINFO de Lyon,,Institut Sains dan Teknologi Al Kamal,,,"'JPO','Salon etudiant','JoForum'",continue
Fidelity,Brimmicombe,fbrimmicomberf@hibu.com,Female,Russia,+7 771 708 1770,69,10/11/2014,Belgique,Bruxelle,SUPINFO de Bruxelle,SOGETI,Novosibirsk State Agricultural University,CDD,30,"'JPO','Salon etudiant','JoForum'",continue
Emerson,Roistone,eroistonerg@disqus.com,Male,China,+86 800 915 1852,20,5/8/2017,Maroc,Casablanca,SUPINFO de Casablanca,FREE,Fujian Normal University,CDI,18,"'JPO','Salon etudiant','JoForum'",stop
Dwight,Cape,dcaperh@usda.gov,Male,France,+33 861 939 2985,5,29/9/2016,France,Toulouse,SUPINFO de Toulouse,,Ecole Nationale Vétérinaire de Lyon,,,"'JPO','Salon etudiant','JoForum'",finish
Lewiss,Bryde,lbryderi@bizjournals.com,Male,France,+33 788 395 1525,34,4/1/2017,Maurice,Port Louis,SUPINFO de Port Louis,MRC,Ecole Nationale Supérieure de Chimie de Lille,CDI,45,"'JPO','Salon etudiant','JoForum'",finish
Nikolaus,Larenson,nlarensonrj@shop-pro.jp,Male,China,+86 162 239 2546,9,17/12/2017,Belgique,Bruxelle,SUPINFO de Bruxelle,MICHELIN,Nanjing University of Aeronautics and Astronautics,CTT,28,"'JPO','Salon etudiant','JoForum'",continue
Germain,Onraet,gonraetrk@w3.org,Female,France,+33 625 638 4862,62,18/5/2016,Maroc,Casablanca,SUPINFO de Casablanca,SOGETI,Institut Supérieure d'Electronique du Nord,Alternance,49,"'JPO','Salon etudiant','JoForum'",continue
Jacky,Boteman,jbotemanrl@php.net,Male,Portugal,+351 493 597 1824,17,18/3/2010,Cameroun,Yaoundé-Ngousso,SUPINFO de Yaoundé-Ngousso,CAPGEMINI,Instituto Politécnico de Viana do Castelo,CTT,31,"'JPO','Salon etudiant','JoForum'",finish
Andros,Dominici,adominicirm@seattletimes.com,Male,Indonesia,+62 252 306 1800,30,23/3/2012,Italie,Rome,SUPINFO de Rome,AMAZON,Universitas Bojonegoro,Alternance,23,"'JPO','Salon etudiant','JoForum'",stop
Rozamond,Howerd,rhowerdrn@ftc.gov,Female,Indonesia,+62 412 699 0316,26,19/1/2016,Italie,Rome,SUPINFO de Rome,IBM,Unitomo Surabaya,CTT,54,"'JPO','Salon etudiant','JoForum'",continue
Yolanthe,O'Leagham,yoleaghamro@imageshack.us,Female,Philippines,+63 352 641 2503,68,21/4/2019,Reunion,Saint Denis,SUPINFO de Saint Denis,,"De La Salle University, Araneta",,,"'JPO','Salon etudiant','JoForum'",stop
Dante,Rist,dristrp@thetimes.co.uk,Male,Mexico,+52 247 277 0127,25,21/9/2018,Maroc,Casablanca,SUPINFO de Casablanca,,Universidad Cuauhtémoc,,,"'JPO','Salon etudiant','JoForum'",continue
Korney,Killigrew,kkilligrewrq@techcrunch.com,Female,Russia,+7 181 635 8733,56,2/8/2017,Cameroun,Yaoundé-Ngousso,SUPINFO de Yaoundé-Ngousso,SAFRAM,Voronezh State University,CTT,47,"'JPO','Salon etudiant','JoForum'",stop
